provinceID,x,y,province_r,province_g,province_b,owner_r,owner_g,owner_b,owner_name
province_5387,2184,1050,214,174,148,159,163,165,Buyeo
province_5388,4532,1890,214,175,151,159,163,165,Buyeo
province_5389,3410,977,214,181,144,216,141,84,Satavahana
province_5390,3633,852,214,200,107,159,163,165,Buyeo
province_5391,4630,1940,214,210,110,159,163,165,Buyeo
province_5392,3810,1078,214,219,51,76,93,191,Fugan
province_5393,1401,555,214,220,113,159,163,165,Buyeo
province_5394,2729,1651,214,221,89,159,163,165,Buyeo
province_5395,2768,1689,214,230,237,159,163,165,Buyeo
province_5396,2317,589,214,240,143,168,28,7,Rome
province_5397,2168,252,214,243,234,159,163,165,Buyeo
province_5398,2228,764,214,249,137,159,163,165,Buyeo
province_5399,2783,560,215,59,185,168,28,7,Rome
province_5400,2506,570,215,65,213,168,28,7,Rome
province_5401,3674,990,215,67,87,159,163,165,Buyeo
province_5402,3200,379,215,75,62,159,163,165,Buyeo
province_5403,1473,1453,215,79,57,159,163,165,Buyeo
province_5404,3920,745,215,79,240,222,58,63,Eastern_Han_Empire
province_5405,2661,395,215,84,140,159,163,165,Buyeo
province_5406,2843,824,215,93,52,168,28,7,Rome
province_5407,2698,201,215,94,211,159,163,165,Buyeo
province_5408,2616,1162,215,96,192,159,163,165,Buyeo
province_5409,640,378,215,103,119,159,163,165,Buyeo
province_5410,2625,777,215,107,240,168,28,7,Rome
province_5411,2832,1133,215,112,120,159,163,165,Buyeo
province_5412,2496,1136,215,119,205,159,163,165,Buyeo
province_5413,2926,695,215,120,239,168,28,7,Rome
province_5414,2903,809,215,126,114,159,163,165,Buyeo
province_5415,3151,402,215,136,212,159,163,165,Buyeo
province_5416,3882,1704,215,137,138,159,163,165,Buyeo
province_5417,1495,1659,215,143,129,159,163,165,Buyeo
province_5418,2273,1020,215,152,154,159,163,165,Buyeo
province_5419,1172,499,215,153,77,159,163,165,Buyeo
province_5420,2411,504,215,157,156,168,28,7,Rome
province_5421,2563,543,215,175,192,168,28,7,Rome
province_5422,2787,1012,215,176,182,163,118,173,Kush
province_5423,3567,585,215,176,238,158,211,120,Unknown29
province_5424,3852,891,215,178,237,222,58,63,Eastern_Han_Empire
province_5425,3386,947,215,188,88,216,141,84,Satavahana
province_5426,3898,600,215,195,66,222,58,63,Eastern_Han_Empire
province_5427,2560,556,215,197,173,168,28,7,Rome
province_5428,2524,553,215,215,197,168,28,7,Rome
province_5429,1442,1756,215,217,155,159,163,165,Buyeo
province_5430,3978,995,215,228,93,159,163,165,Buyeo
province_5431,895,772,215,231,250,159,163,165,Buyeo
province_5432,3834,922,215,237,77,222,58,63,Eastern_Han_Empire
province_5433,1633,410,215,238,210,159,163,165,Buyeo
province_5434,932,902,215,247,160,159,163,165,Buyeo
province_5435,1385,1060,215,249,78,159,163,165,Buyeo
province_5436,4282,1787,216,51,248,159,163,165,Buyeo
province_5437,2342,519,216,74,220,168,28,7,Rome
province_5438,2411,467,216,79,111,168,28,7,Rome
province_5439,3495,774,216,94,204,159,163,165,Buyeo
province_5440,2694,302,216,105,142,159,163,165,Buyeo
province_5441,2885,809,216,126,130,159,163,165,Buyeo
province_5442,1372,915,216,129,131,159,163,165,Buyeo
province_5443,4109,1533,216,138,168,159,163,165,Buyeo
province_5444,2648,441,216,143,51,159,163,165,Buyeo
province_5445,3918,876,216,145,69,222,58,63,Eastern_Han_Empire
province_5446,2877,544,216,145,246,159,163,165,Buyeo
province_5447,932,575,216,150,86,159,163,165,Buyeo
province_5448,2840,793,216,152,195,168,28,7,Rome
province_5449,3709,954,216,161,141,159,163,165,Buyeo
province_5450,3974,870,216,172,73,159,163,165,Buyeo
province_5451,2279,1142,216,172,139,159,163,165,Buyeo
province_5452,2452,447,216,179,158,159,163,165,Buyeo
province_5453,2617,226,216,190,239,159,163,165,Buyeo
province_5454,2649,355,216,192,241,159,163,165,Buyeo
province_5455,2300,633,216,209,176,168,28,7,Rome
province_5456,345,1478,216,215,201,159,163,165,Buyeo
province_5457,2724,1704,216,216,114,159,163,165,Buyeo
province_5458,3814,1050,216,219,136,159,163,165,Buyeo
province_5459,2366,1132,216,237,96,159,163,165,Buyeo
province_5460,4278,1340,216,242,199,159,163,165,Buyeo
province_5461,1508,1803,216,246,141,159,163,165,Buyeo
province_5462,1662,1516,216,250,172,159,163,165,Buyeo
province_5463,2492,340,217,63,55,159,163,165,Buyeo
province_5464,2441,575,217,68,219,168,28,7,Rome
province_5465,2706,1593,217,81,139,159,163,165,Buyeo
province_5466,4049,732,217,97,75,255,255,0,Japan
province_5467,1353,1162,217,100,240,159,163,165,Buyeo
province_5468,1812,1468,217,102,59,159,163,165,Buyeo
province_5469,2472,591,217,112,75,168,28,7,Rome
province_5470,4083,1190,217,120,230,159,163,165,Buyeo
province_5471,3376,776,217,123,79,159,163,165,Buyeo
province_5472,1435,1690,217,127,232,159,163,165,Buyeo
province_5473,3000,685,217,128,184,255,197,140,Persia_Clients
province_5474,2381,583,217,129,222,168,28,7,Rome
province_5475,2716,553,217,137,76,168,28,7,Rome
province_5476,2323,603,217,143,97,168,28,7,Rome
province_5477,3922,779,217,146,62,222,58,63,Eastern_Han_Empire
province_5478,3834,726,217,149,178,222,58,63,Eastern_Han_Empire
province_5479,1268,748,217,184,171,159,163,165,Buyeo
province_5480,2630,1742,217,191,162,159,163,165,Buyeo
province_5481,2264,665,217,194,59,168,28,7,Rome
province_5482,2283,721,217,195,192,168,28,7,Rome
province_5483,879,622,217,199,184,159,163,165,Buyeo
province_5484,4596,1863,217,203,180,159,163,165,Buyeo
province_5485,2843,1396,217,204,88,159,163,165,Buyeo
province_5486,2744,1156,217,204,112,159,163,165,Buyeo
province_5487,1060,590,217,217,219,159,163,165,Buyeo
province_5488,3750,851,217,219,55,222,58,63,Eastern_Han_Empire
province_5489,2488,411,217,219,159,159,163,165,Buyeo
province_5490,2467,512,217,222,234,168,28,7,Rome
province_5491,3657,950,217,234,245,159,163,165,Buyeo
province_5492,2931,1618,217,237,237,159,163,165,Buyeo
province_5493,886,656,217,243,84,159,163,165,Buyeo
province_5494,2563,523,218,53,79,168,28,7,Rome
province_5495,2663,420,218,54,121,159,163,165,Buyeo
province_5496,1334,504,218,60,87,159,163,165,Buyeo
province_5497,3014,968,218,61,114,159,163,165,Buyeo
province_5498,3326,532,218,69,119,147,68,115,Unknown24
province_5499,2153,1379,218,75,66,159,163,165,Buyeo
province_5500,1226,753,218,81,131,159,163,165,Buyeo
province_5501,1579,1732,218,86,157,159,163,165,Buyeo
province_5502,2282,408,218,93,241,159,163,165,Buyeo
province_5503,2575,95,218,95,102,159,163,165,Buyeo
province_5504,2167,806,218,107,132,159,163,165,Buyeo
province_5505,3143,634,218,109,177,65,190,187,Unknown4
province_5506,2577,541,218,121,108,168,28,7,Rome
province_5507,1567,1177,218,141,95,159,163,165,Buyeo
province_5508,2660,283,218,166,136,159,163,165,Buyeo
province_5509,3929,1067,218,169,74,159,163,165,Buyeo
province_5510,860,183,218,170,53,159,163,165,Buyeo
province_5511,4013,1300,218,176,82,159,163,165,Buyeo
province_5512,3141,434,218,180,202,159,163,165,Buyeo
province_5513,3866,804,218,182,207,222,58,63,Eastern_Han_Empire
province_5514,1328,1097,218,187,98,159,163,165,Buyeo
province_5515,4088,267,218,194,249,159,163,165,Buyeo
province_5516,2490,487,218,197,129,159,163,165,Buyeo
province_5517,1762,1325,218,200,187,159,163,165,Buyeo
province_5518,3447,874,218,204,153,252,162,98,Unknown56
province_5519,4626,1518,218,206,176,159,163,165,Buyeo
province_5520,3872,1363,218,211,248,159,163,165,Buyeo
province_5521,2507,518,218,213,131,168,28,7,Rome
province_5522,2669,521,218,221,65,159,163,165,Buyeo
province_5523,2589,1734,218,231,119,159,163,165,Buyeo
province_5524,3668,928,218,233,136,159,163,165,Buyeo
province_5525,1267,1210,218,243,130,159,163,165,Buyeo
province_5526,3870,1282,218,246,150,159,163,165,Buyeo
province_5527,1240,1311,218,251,174,159,163,165,Buyeo
province_5528,2725,357,219,53,107,159,163,165,Buyeo
province_5529,1008,964,219,84,122,132,165,141,Unknown19
province_5530,1468,1013,219,92,184,159,163,165,Buyeo
province_5531,2415,462,219,98,99,168,28,7,Rome
province_5532,4313,1044,219,128,75,159,163,165,Buyeo
province_5533,3989,1261,219,130,168,159,163,165,Buyeo
province_5534,2921,298,219,143,51,159,163,165,Buyeo
province_5535,3480,818,219,145,88,255,134,76,Unknown57
province_5536,3435,924,219,146,190,216,141,84,Satavahana
province_5537,3357,745,219,146,227,159,163,165,Buyeo
province_5538,2810,462,219,147,78,159,163,165,Buyeo
province_5539,3335,893,219,149,91,125,125,195,Unknown14
province_5540,2621,1501,219,150,98,159,163,165,Buyeo
province_5541,2598,475,219,150,153,159,163,165,Buyeo
province_5542,1515,1884,219,155,154,159,163,165,Buyeo
province_5543,2115,931,219,176,231,159,163,165,Buyeo
province_5544,3269,797,219,178,207,65,190,187,Unknown4
province_5545,517,402,219,188,232,159,163,165,Buyeo
province_5546,3667,684,219,190,135,159,163,165,Buyeo
province_5547,1481,1586,219,191,113,159,163,165,Buyeo
province_5548,2789,377,219,202,147,159,163,165,Buyeo
province_5549,3490,914,219,209,135,216,141,84,Satavahana
province_5550,2329,647,219,212,216,168,28,7,Rome
province_5551,1426,623,219,214,163,159,163,165,Buyeo
province_5552,3756,1052,219,215,145,159,163,165,Buyeo
province_5553,2263,620,219,216,230,168,28,7,Rome
province_5554,4162,567,219,232,87,159,163,165,Buyeo
province_5555,3215,2073,219,233,79,159,163,165,Buyeo
province_5556,1402,1533,219,254,222,159,163,165,Buyeo
province_5557,2990,554,220,50,193,159,163,165,Buyeo
province_5558,2810,753,220,67,251,168,28,7,Rome
province_5559,3236,789,220,78,85,65,190,187,Unknown4
province_5560,960,463,220,83,117,159,163,165,Buyeo
province_5561,3839,946,220,98,188,222,58,63,Eastern_Han_Empire
province_5562,2640,378,220,106,136,159,163,165,Buyeo
province_5563,3275,733,220,115,114,65,190,187,Unknown4
province_5564,435,424,220,121,60,159,163,165,Buyeo
province_5565,4024,1511,220,124,252,159,163,165,Buyeo
province_5566,3252,835,220,135,222,65,190,187,Unknown4
province_5567,3216,855,220,136,215,65,190,187,Unknown4
province_5568,3383,860,220,144,60,128,0,0,Unknown15
province_5569,1484,1564,220,144,203,159,163,165,Buyeo
province_5570,1168,457,220,145,96,159,163,165,Buyeo
province_5571,3104,635,220,154,243,255,197,140,Persia_Clients
province_5572,3414,724,220,155,229,159,163,165,Buyeo
province_5573,3641,912,220,162,165,159,163,165,Buyeo
province_5574,2846,1098,220,185,185,159,163,165,Buyeo
province_5575,3307,378,220,209,178,159,163,165,Buyeo
province_5576,2394,500,220,210,216,168,28,7,Rome
province_5577,2935,1082,220,214,79,159,163,165,Buyeo
province_5578,930,459,220,228,156,159,163,165,Buyeo
province_5579,2391,638,220,252,162,168,28,7,Rome
province_5580,2379,553,221,52,190,168,28,7,Rome
province_5581,2939,756,221,59,217,168,28,7,Rome
province_5582,2323,872,221,63,196,159,163,165,Buyeo
province_5583,2578,1613,221,67,200,159,163,165,Buyeo
province_5584,2887,668,221,68,92,168,28,7,Rome
province_5585,3136,675,221,69,217,255,197,140,Persia_Clients
province_5586,2852,1121,221,79,140,159,163,165,Buyeo
province_5587,1109,409,221,85,120,159,163,165,Buyeo
province_5588,2314,1148,221,89,101,159,163,165,Buyeo
province_5589,1561,1645,221,100,192,159,163,165,Buyeo
province_5590,2605,509,221,106,194,159,163,165,Buyeo
province_5591,2858,419,221,121,120,159,163,165,Buyeo
province_5592,2507,1526,221,130,246,159,163,165,Buyeo
province_5593,1328,1190,221,133,84,159,163,165,Buyeo
province_5594,2659,502,221,137,57,159,163,165,Buyeo
province_5595,3302,559,221,138,156,147,68,115,Unknown24
province_5596,2393,1075,221,141,178,159,163,165,Buyeo
province_5597,2965,214,221,143,224,159,163,165,Buyeo
province_5598,4003,1239,221,146,229,159,163,165,Buyeo
province_5599,2814,421,221,168,65,159,163,165,Buyeo
province_5600,2557,1530,221,168,160,159,163,165,Buyeo
province_5601,3876,902,221,178,83,222,58,63,Eastern_Han_Empire
province_5602,2917,1059,221,180,103,159,163,165,Buyeo
province_5603,3610,841,221,181,54,159,163,165,Buyeo
province_5604,2636,515,221,188,169,168,28,7,Rome
province_5605,3495,523,221,202,139,158,211,120,Unknown29
province_5606,2809,1195,221,209,110,159,163,165,Buyeo
province_5607,2397,692,221,215,106,168,28,7,Rome
province_5608,1578,532,221,218,248,159,163,165,Buyeo
province_5609,2513,365,221,220,227,159,163,165,Buyeo
province_5610,3823,669,221,242,105,222,58,63,Eastern_Han_Empire
province_5611,2326,1140,221,243,232,159,163,165,Buyeo
province_5612,2507,549,221,254,79,168,28,7,Rome
province_5613,1401,1551,222,50,153,159,163,165,Buyeo
province_5614,4847,1462,222,53,80,159,163,165,Buyeo
province_5615,3118,588,222,73,252,65,190,187,Unknown4
province_5616,2603,1446,222,75,234,159,163,165,Buyeo
province_5617,1658,2343,222,86,116,159,163,165,Buyeo
province_5618,4115,709,222,87,154,255,255,0,Japan
province_5619,2313,722,222,87,244,159,163,165,Buyeo
province_5620,1876,201,222,94,75,159,163,165,Buyeo
province_5621,3947,640,222,96,140,222,58,63,Eastern_Han_Empire
province_5622,4112,717,222,97,107,255,255,0,Japan
province_5623,2473,460,222,120,204,159,163,165,Buyeo
province_5624,1073,499,222,125,209,159,163,165,Buyeo
province_5625,1039,643,222,129,229,159,163,165,Buyeo
province_5626,2230,828,222,134,170,159,163,165,Buyeo
province_5627,3857,439,222,141,242,159,163,165,Buyeo
province_5628,2872,1017,222,147,201,20,125,175,Ethopia
province_5629,2841,685,222,149,85,168,28,7,Rome
province_5630,1161,676,222,149,91,159,163,165,Buyeo
province_5631,2486,1266,222,161,107,159,163,165,Buyeo
province_5632,1403,1586,222,162,190,159,163,165,Buyeo
province_5633,1382,606,222,163,102,159,163,165,Buyeo
province_5634,3169,561,222,165,255,65,190,187,Unknown4
province_5635,783,637,222,167,71,159,163,165,Buyeo
province_5636,2416,1281,222,174,243,159,163,165,Buyeo
province_5637,2661,550,222,175,79,168,28,7,Rome
province_5638,1429,1794,222,179,68,159,163,165,Buyeo
province_5639,3845,785,222,181,103,222,58,63,Eastern_Han_Empire
province_5640,3279,744,222,182,85,65,190,187,Unknown4
province_5641,2325,1039,222,192,161,159,163,165,Buyeo
province_5642,2756,812,222,199,191,168,28,7,Rome
province_5643,1434,611,222,202,147,159,163,165,Buyeo
province_5644,3410,1113,222,205,58,149,154,204,Ceras
province_5645,1338,377,222,207,88,159,163,165,Buyeo
province_5646,1303,1285,222,208,210,159,163,165,Buyeo
province_5647,870,525,222,220,83,159,163,165,Buyeo
province_5648,2880,591,222,228,251,168,28,7,Rome
province_5649,2628,418,222,233,141,159,163,165,Buyeo
province_5650,4109,1302,222,236,215,159,163,165,Buyeo
province_5651,2465,506,222,237,70,168,28,7,Rome
province_5652,4308,1311,222,241,151,159,163,165,Buyeo
province_5653,4002,700,223,56,228,116,106,67,Byeonhan
province_5654,2545,434,223,70,120,159,163,165,Buyeo
province_5655,3265,631,223,77,154,65,190,187,Unknown4
province_5656,4489,1552,223,80,74,159,163,165,Buyeo
province_5657,1934,1242,223,83,137,159,163,165,Buyeo
province_5658,3804,834,223,94,109,222,58,63,Eastern_Han_Empire
province_5659,4274,238,223,99,162,159,163,165,Buyeo
province_5660,4115,582,223,104,175,159,163,165,Buyeo
province_5661,3926,797,223,105,166,222,58,63,Eastern_Han_Empire
province_5662,1074,565,223,107,92,159,163,165,Buyeo
province_5663,1062,637,223,108,175,159,163,165,Buyeo
province_5664,2510,456,223,108,177,159,163,165,Buyeo
province_5665,3403,1092,223,115,200,196,102,40,Pandyas
province_5666,3702,681,223,119,215,222,58,63,Eastern_Han_Empire
province_5667,2759,380,223,132,193,159,163,165,Buyeo
province_5668,3738,1299,223,139,153,159,163,165,Buyeo
province_5669,2411,1116,223,152,158,159,163,165,Buyeo
province_5670,2703,469,223,165,131,159,163,165,Buyeo
province_5671,3685,1015,223,165,175,159,163,165,Buyeo
province_5672,2714,376,223,168,116,159,163,165,Buyeo
province_5673,2970,713,223,173,134,242,175,109,Persia
province_5674,1275,1230,223,184,98,159,163,165,Buyeo
province_5675,3433,1046,223,218,219,216,141,84,Satavahana
province_5676,2783,1063,223,219,170,159,163,165,Buyeo
province_5677,4056,743,223,223,103,255,255,0,Japan
province_5678,3009,713,223,224,195,242,175,109,Persia
province_5679,3085,669,223,228,50,242,175,109,Persia
province_5680,2489,1212,223,229,54,159,163,165,Buyeo
province_5681,3049,854,223,235,87,255,197,140,Persia_Clients
province_5682,1439,1426,223,237,64,159,163,165,Buyeo
province_5683,1093,683,223,246,69,159,163,165,Buyeo
province_5684,1517,1533,223,254,166,159,163,165,Buyeo
province_5685,1585,1661,224,52,235,159,163,165,Buyeo
province_5686,2774,826,224,58,150,168,28,7,Rome
province_5687,2947,1444,224,69,107,159,163,165,Buyeo
province_5688,2563,477,224,81,243,159,163,165,Buyeo
province_5689,2524,537,224,82,133,168,28,7,Rome
province_5690,2585,779,224,82,142,168,28,7,Rome
province_5691,2816,1586,224,82,212,159,163,165,Buyeo
province_5692,2851,625,224,88,115,168,28,7,Rome
province_5693,2592,419,224,88,194,159,163,165,Buyeo
province_5694,2145,876,224,99,233,159,163,165,Buyeo
province_5695,2343,919,224,112,134,159,163,165,Buyeo
province_5696,2632,671,224,113,194,168,28,7,Rome
province_5697,2759,467,224,116,133,159,163,165,Buyeo
province_5698,3083,575,224,117,122,214,176,83,Unknown45
province_5699,2640,513,224,123,162,168,28,7,Rome
province_5700,1867,183,224,125,103,159,163,165,Buyeo
province_5701,1146,691,224,127,210,159,163,165,Buyeo
province_5702,1372,1229,224,132,231,159,163,165,Buyeo
province_5703,3805,533,224,135,94,159,163,165,Buyeo
province_5704,2784,643,224,136,235,168,28,7,Rome
province_5705,3886,763,224,149,186,222,58,63,Eastern_Han_Empire
province_5706,3766,1073,224,157,64,76,93,191,Fugan
province_5707,1016,848,224,157,151,159,163,165,Buyeo
province_5708,3513,926,224,170,181,232,9,75,Unknown52
province_5709,2530,1201,224,171,222,159,163,165,Buyeo
province_5710,1336,629,224,175,253,159,163,165,Buyeo
province_5711,1159,753,224,178,161,159,163,165,Buyeo
province_5712,2615,1622,224,198,189,159,163,165,Buyeo
province_5713,4157,381,224,209,56,159,163,165,Buyeo
province_5714,2652,518,224,221,178,168,28,7,Rome
province_5715,2617,440,224,229,110,159,163,165,Buyeo
province_5716,2581,1202,224,235,186,159,163,165,Buyeo
province_5717,2842,645,224,242,175,168,28,7,Rome
province_5718,4134,639,224,244,101,159,163,165,Buyeo
province_5719,1290,971,224,250,160,159,163,165,Buyeo
province_5720,4050,1386,225,52,221,159,163,165,Buyeo
province_5721,3003,493,225,60,249,159,163,165,Buyeo
province_5722,1493,295,225,63,70,159,163,165,Buyeo
province_5723,2690,1274,225,65,112,159,163,165,Buyeo
province_5724,1149,618,225,68,95,159,163,165,Buyeo
province_5725,2800,465,225,70,66,159,163,165,Buyeo
province_5726,3290,919,225,89,103,125,125,195,Unknown14
province_5727,1542,288,225,95,254,159,163,165,Buyeo
province_5728,2136,1001,225,98,224,159,163,165,Buyeo
province_5729,1388,964,225,108,219,159,163,165,Buyeo
province_5730,3581,649,225,110,193,159,163,165,Buyeo
province_5731,2849,522,225,121,201,159,163,165,Buyeo
province_5732,1015,885,225,136,216,159,163,165,Buyeo
province_5733,2959,642,225,147,253,168,28,7,Rome
province_5734,3007,771,225,158,75,255,197,140,Persia_Clients
province_5735,2882,496,225,168,182,159,163,165,Buyeo
province_5736,1009,958,225,171,229,132,165,141,Unknown19
province_5737,3427,883,225,174,68,252,162,98,Unknown56
province_5738,3739,917,225,177,247,222,58,63,Eastern_Han_Empire
province_5739,929,543,225,179,251,159,163,165,Buyeo
province_5740,2781,1592,225,181,82,159,163,165,Buyeo
